ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí
<p>Tự động rớt hạt xuống</p></br>

<p>Các dung tích sản phẩm: 1.5L, 2.5L</p></br>											","<p>Bình đựng hạt thức ăn cho chó mèo </p></br>
<p>Dung tích: 2.5L, có thể đựng từ 2 - 2.5kg hạt thức ăn tùy vào kích thước hạt</p></br>
<p>Tự động rớt hạt xuống</p></br>",,,taxable,,1,,0,0,,,,,1,,,270000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/2-5l-xanh-1.jpg,,,,,,,,Mua ngay!,0

,simple,,Máy lọc nước tự động BIIL 2 Lít,1,0,visible,"												<p>Pet Drinking fountain, 2L</p></br>

<p>Bình lọc nước tự động cho chó mèo dung tích 2 Lít</p></br>

<p>Dễ dàng lắp ráp và sử dụng. Thú cưng nhà bạn luôn có nước sạch để uống</p></br>											","<p style=""text-align: center;""><img data-thumb=""large"" original-height=""815"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3833372525-1847764777.jpg?v=1495529530720"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""624"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3832690137-1847764777.jpg?v=1495529543547"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""844"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3832681598-1847764777.jpg?v=1495529555468"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3832681403-1847764777.jpg?v=1495529571090"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1527"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3832684371-1847764777.jpg?v=1495529587507"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""934"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3833366906-1847764777.jpg?v=1495529600472"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""854"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3835047715-1847764777.jpg?v=1495529644897"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""633"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3835050320-1847764777.jpg?v=1495529671574"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""718"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3833378172-1847764777.jpg?v=1495529716851"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""759"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3835056011-1847764777.jpg?v=1495529682529"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1249"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3835053150-1847764777.jpg?v=1495529695902"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1405"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3833372646-1847764777.jpg?v=1495529875394"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1650"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3835041834-1847764777.jpg?v=1495529891195"" /></p></br>
<p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,475000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/3832681403-1847764777-400x400.jpg,,,,,,,,Mua ngay!,0

,simple,,Máy lọc nước tự động 3 Lít | Pet Automatic Dringking fountain,1,0,visible,"												<p>Máy lọc nước tự động cho chó mèo</p></br>

<p>Dung tích 3 Lít</p></br>

<p>Kích thước: 25 * 18 * cao 15 (cm)</p></br>											","<p style=""text-align: center;""><img data-thumb=""large"" original-height=""679"" original-width=""748"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2jta1dpxxxxbbxxxxxxxxxxxx-2423735887.jpg?v=1495534045837"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""526"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2l1lqpvxxxxcnxpxxxxxxxxxx-1731734254.jpg?v=1495534128221"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""522"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2yklkpvxxxxxjxfxxxxxxxxxx-1731734254.jpg?v=1495534067383"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""497"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2djblpvxxxxajxpxxxxxxxxxx-1731734254.jpg?v=1495534114505"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""524"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2vttmpvxxxxxzxpxxxxxxxxxx-1731734254.jpg?v=1495534098898"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""488"" original-width=""722"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2gmo5dpxxxxadxxxxxxxxxxxx-2423735887.jpg?v=1495534082430"" /></p></br>
<p style=""text-align: center;""><strong>KHÁCH HÀNG SỬ DỤNG </strong></p></br>
<p style=""text-align: center;"">Customers</p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""653"" original-width=""750"" src=""//bizweb.dktcdn.net/100/092/797/files/tb1cbi6kpxxxxbkxpxxxxxxxxxx-0-item-pic.jpg?v=1495534142431"" style=""width: 480px; height: 418px;"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb1peo6jfxxxxbmxxxxxxxxxxxx-0-rate-jpg-400x400.jpg?v=1495534196045"" /><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2bqa7hxxxxxc9xxxxxxxxxxxx-0-rate-jpg-400x400.jpg?v=1495534210057"" /></p></br>
<p style=""text-align: center;""> </p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2f52gdvxxxxb-xxxxxxxxxxxx-743817523-0-rate-jpg-400x400.jpg?v=1495534225783"" /><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb1k3dnjxxxxxbzxpxxxxxxxxxx-0-rate-jpg-400x400.jpg?v=1495534235332"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2exk6dpxxxxcexxxxxxxxxxxx-1898327799-0-rate-jpg-400x400.jpg?v=1495534246460"" /><img data-thumb=""original"" original-height=""400"" original-width=""300"" src=""//bizweb.dktcdn.net/100/092/797/files/tb22wwpdfxxxxcfxpxxxxxxxxxx-130044831-0-rate-jpg-400x400.jpg?v=1495534264912"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""300"" original-width=""400"" src=""//bizweb.dktcdn.net/100/092/797/files/tb25yi2cvxxxxb-xxxxxxxxxxxx-1889595283-0-rate-jpg-400x400.jpg?v=1495534338695"" /><img data-thumb=""original"" original-height=""300"" original-width=""400"" src=""//bizweb.dktcdn.net/100/092/797/files/tb1rv7-jfxxxxcpxfxxxxxxxxxx-0-rate-jpg-400x400-306fe122-b64d-4d39-9e91-32b81952411e.jpg?v=1495534355687"" /></p></br>
<p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,600000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/tb1fz7oixxxxxaxxvxxxxxxxxxx-0-item-pic.jpg,,,,,,,,Mua ngay!,0

,simple,,Chén nhựa + inox rời Mắt ếch,1,0,visible,"												<p>Chén ăn uống cho thú cưng</p></br>

<p>Kích thước: 27.5 x 15 x 4 x(cm)</p></br>

<p>3 màu: Xanh lá - Hồng - Xanh biển</p></br>											","<p style=""text-align: center;""><img data-thumb=""large"" original-height=""551"" original-width=""893"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3712646637-2023824408.jpg?v=1495535703262"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""580"" original-width=""780"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/3715041763-2023824408.jpg?v=1495535712440"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""600"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb248dhpm0jpufjy0flxxc0bpxa-3009324100-jpg-600x600.jpg?v=1495535724930"" /></p></br>
<p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,110000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/tb248dhpm0jpufjy0flxxc0bpxa-3009324100-jpg-600x600.jpg,,,,,,,,Mua ngay!,0

,simple,,Bộ cho ăn hẹn giờ 48h Pawise pet feeder automatic 300ml,1,0,visible,"												<p>Bộ hộp thức ăn hẹn giờ lên đến 48 giờ</p></br>

<p>Tiện dụng cho các gia đình bận rộn, các bé luôn được ăn đúng giờ, tránh thức ăn bị hư hỏng, ỉu mềm, mất vị thơm ngon</p></br>

<p>Sử dụng: cho thức ăn vào hộp, đóng nắp, vặn số giờ (theo đúng chiều) mà bạn cần cho thú cưng ăn (VD: sau 4 tiếng nữa, sau 8 tiếng). Chỉ vặn được 1 lần mở.</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/pawise-pet-dog-cat-single-automatic-feeder-dispenser-timer-bowl-free-shipping-f088adc83de025c59027d72fa321ffe1.jpg?v=1487233821210"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/pawise-pet-dog-cat-single-automatic-feeder-dispenser-timer-bowl-free-shipping-a27623ddffdb5b83131b4b905f228eb6.jpg?v=1487233829287"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,375000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/pawise-pet-dog-cat-single-automatic-feeder-dispenser-timer-bowl-free-shipping-f088adc83de025c59027d72fa321ffe1.jpg,,,,,,,,Mua ngay!,0

,simple,,Bộ chén đôi chống tràn YC-091 38*25cm,1,0,visible,"												<p>Bộ chén tiện lợi chống tràn thức ăn ra xung quanh sàn</p></br>

<p>Kích thước: 38*25cm</p></br>

<p>Gồm 1 khay đôi và 2 chén inox</p></br>

<p>Chất liệu nhựa chống bám dính, chén inox rời dễ dàng vệ sinh</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2809474701-1501556473.jpg?v=1481782220237"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2809483490-1501556473.jpg?v=1481782277928"" /><img src=""//bizweb.dktcdn.net/100/092/797/files/2809483490-1501556473.jpg?v=1481782277927"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2809486420-1501556473.jpg?v=1481782351601"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2tnclao-c11bjy1zexxxtgpxa-2560553767.jpg?v=1481782377680"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2810666627-1501556473.jpg?v=1481782417947"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2812305002-1501556473.jpg?v=1481782449153"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb23bssak6z11bjy0foxxbvkpxa-2560553767.jpg?v=1481782690050"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,120000,Chó > CHUNG | Dụng cụ ăn uống,,,http://bizweb.dktcdn.net/100/092/797/products/2809486420-1501556473.jpg,,,,,,,,Mua ngay!,0

,simple,,CatH2O máy lọc nước 2L | Drinking fountain 2L,1,0,visible,"												<p>Máy lọc nước tự động 2L dành cho mèo, có thể dử dụng cho chó nhỏ & vừa</p></br>

<p>Sử dụng nhựa BPA Free an toàn cho sức khỏe. Dễ dàng sử dụng & lau chùi, có thể chịu nhiệt từ nước nóng & máy rửa chén.</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/cath2o-6.jpg?v=1469856640197"" /></p></br>
<p>CATH2O là một sản phẩm bình lọc nước uống tự động đang rất được ưa chuộng hiện nay, phù hợp cho mèo & cả chó nhỏ sử dụng, nhất là với những gia đình hay đi công tác/du lịch hoặc nuôi nhiều hơn 1 bé.</p></br>
<p>Sẽ không còn cảnh các bé ""nhịn"" uống vì nước chưa được thay kịp, bé buộc phải uống nước lợn cợn lông/bụi... Đặc biệt, máy được chế tạo với nhựa BPA FREE (nhựa không chứa hóa chất độc hại có khả năng hòa tan vào đồ ăn thức uống gây hại cho sức khỏe thường được sử dụng trong các chai/hộp thực phẩm không đảm bảo chất lượng)</p></br>
<p>Giờ đây, các bé luôn được uống nước sạch, bạn lại tiết kiệm thời gian vệ sinh, không phải thường xuyên đổ bỏ nước thừa. Máy với chế độ lọc giữ lại cặn & chất bẩn bởi miếng lọc (có thể thay thế được) giúp nước luôn tươi mới, giàu oxy, mô phỏng nguồn nước trong tự nhiên giúp kích thích các bé uống nước nhiều hơn & vui hơn.</p></br>
<p>Cấu tạo máy đơn giản, dễ lau chùi & có thể rửa được với nước nóng, rửa được trong máy rửa chén. Dung tích vừa phải lên đến 2 lít vô cùng tiện lợi.</p></br>
<p> </p></br>
<p style=""text-align: center;""><iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/mnXsXGB-Nn8?ecver=1"" width=""560""></iframe></p></br>
<table align=""center"" border=""0"" width=""944"">
<tbody>
<tr>
	<td align=""center"" colspan=""3"" height=""40"">
	<table border=""0"" width=""987"">
	<tbody>
	<tr>
		<td height=""226"" valign=""middle"">
		<p align=""left"">more information…</p></br></td>
	</tr>
	</tbody></table></td>
</tr>
<tr>
	<td align=""center"" colspan=""3"" height=""677"" valign=""middle"">
	<table border=""0"" height=""685"" width=""987"">
	<tbody>
	<tr>
		<td align=""center"" height=""300"" valign=""middle"" width=""329""><img height=""277"" src=""http://www.mycath2o.com/PIC/1.png"" width=""280"" /></td>
		<td align=""center"" height=""300"" valign=""middle"" width=""329""><img height=""277"" src=""http://www.mycath2o.com/PIC/3.png"" width=""280"" /></td>
