ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí

,simple,,Hàng rào quây cho Chó Purmi Magic Fence 10 tấm,1,0,visible,"																							","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""1818"" original-width=""700"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-10p.jpg?v=1504325672125"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,840000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/hang-rao-chan-10p.jpg,,,,,,,,Mua ngay!,0

,simple,,Hàng rào quây cho Chó Purmi Magic Fence 20 tấm,1,0,visible,"																							",,,,taxable,,1,,0,0,,,,,1,,,1500000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/20-shop1-606010.jpg,,,,,,,,Mua ngay!,0

,simple,,Hàng rào quây cho Chó Purmi Magic Fence 6 tấm,1,0,visible,"																							","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""1222"" original-width=""689"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-122163c5-5439-4ed4-93cc-d7943258abf7.jpg?v=1504262529753"" /><img data-thumb=""original"" original-height=""1062"" original-width=""692"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-2.jpg?v=1504262564856"" /><img data-thumb=""original"" original-height=""1239"" original-width=""694"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-3.jpg?v=1504262581839"" /><img data-thumb=""original"" original-height=""803"" original-width=""685"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-4.jpg?v=1504262887473"" /><img data-thumb=""original"" original-height=""814"" original-width=""680"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-5.jpg?v=1504263001011"" /><img data-thumb=""original"" original-height=""839"" original-width=""686"" src=""//bizweb.dktcdn.net/100/092/797/files/fence-6p-copy-6.jpg?v=1504263054656"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,840000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/purmi-pet-magic-fence-large-1.jpg,,,,,,,,Mua ngay!,0

,simple,,Nhà nhựa cho chó Iris size M,1,0,visible,"												<p>Nhà nhựa dành cho chó giống nhỏ & vừa</p></br>

<p>Kích thước size M: 54.5 x 74 x cao 72 (cm) </p></br>

<p>Màu sắc: Nâu - Đỏ</p></br>

<p>Sản phẩm được nhập khẩu chính hãng từ nhà sản xuất IRIS - NHẬT BẢN</p></br>											","<p>Nhà nhựa dành cho chó, có thể sử dụng ngoài trời giúp tránh mưa nắng</p></br>

<p>Thiết kế thẩm mĩ phù hợp với thiết kế ngôi nhà của bạn </p></br>

<p>Kích thước size M: 54.5 x 74 x cao 72 (cm) </p></br>

<p>Kích thước size L: 66 x 80 x cao 80 (cm)</p></br>

<p>Để xem thêm các sản phẩm nhà ở khác cho chó, vui lòng xem tại <a href=""http://petthings.vn/nha-nem-nam-bed-house"">NHÀ NHỰA CHO CHÓ</a></p></br>

<p>--------------------------------------------------------------------------------------------------------------------------------</p></br>

<p>水洗いしてもサビない、腐らないプラスチック製の犬舎です。<br />
犬舎を安定させるため、床は2重パネル構造とし、中に砂を入れることができます。</p></br>

<h3>●商品サイズ（cm）<br />
Ｍサイズ：幅約54.5×奥行き約74×高さ約72<br />
Ｌサイズ：幅約66×奥行き約80×高さ約80<br />
●入り口サイズ<br />
Ｍサイズ：幅約25×高さ約45<br />
Ｌサイズ：幅約29×高さ約50<br />
●内寸<br />
Ｍサイズ：幅約42×奥行約57×高さ約59<br />
Ｌサイズ：幅約49×奥行約62×高さ約67<br />
●重さ<br />
Ｍサイズ：約5.2kg<br />
Ｌサイズ：約7.7kg</h3></br>",,,taxable,,1,,0,0,,,,,1,,,1545000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/img56902493-55b6e136-1f4e-4283-be50-89554318e5e2.jpg,,,,,,,,Mua ngay!,0

,simple,,Nhà nhựa cho chó IRIS size lớn L,1,0,visible,"												<p>Nhà nhựa dành cho chó giống vừa & lớn</p></br>

<p>Kích thước size L: 66 x 80 x cao 80 (cm)</p></br>

<p>Sản phẩm được nhập khẩu chính hãng từ nhà sản xuất IRIS - NHẬT BẢN</p></br>											","<p>Nhà nhựa dành cho chó, có thể sử dụng ngoài trời giúp tránh mưa nắng</p></br>

<p>Thiết kế thẩm mĩ phù hợp với thiết kế ngôi nhà của bạn </p></br>

<p>Kích thước size M: 54.5 x 74 x cao 72 (cm) </p></br>

<p>Kích thước size L: 66 x 80 x cao 80 (cm)</p></br>

<p>Để xem thêm các sản phẩm nhà ở khác cho chó, vui lòng xem tại <a href=""http://petthings.vn/nha-nem-nam-bed-house"">NHÀ NHỰA CHO CHÓ</a></p></br>

<p>--------------------------------------------------------------------------------------------------------------------------------</p></br>

<p>水洗いしてもサビない、腐らないプラスチック製の犬舎です。<br />
犬舎を安定させるため、床は2重パネル構造とし、中に砂を入れることができます。</p></br>

<h3>●商品サイズ（cm）<br />
Ｍサイズ：幅約54.5×奥行き約74×高さ約72<br />
Ｌサイズ：幅約66×奥行き約80×高さ約80<br />
●入り口サイズ<br />
Ｍサイズ：幅約25×高さ約45<br />
Ｌサイズ：幅約29×高さ約50<br />
●内寸<br />
Ｍサイズ：幅約42×奥行約57×高さ約59<br />
Ｌサイズ：幅約49×奥行約62×高さ約67<br />
●重さ<br />
Ｍサイズ：約5.2kg<br />
Ｌサイズ：約7.7kg</h3></br>

<p> </p></br>",,,taxable,,1,,0,0,,,,,1,,,2085000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/61wnc6rddol-sl1000-407a9890-e40a-4552-a436-89117a9a33f5.jpg,,,,,,,,Mua ngay!,0

,simple,,Chuồng mèo 2 tầng Iris PEC-902,1,0,visible,"												<p>Chuồng mèo 2 tầng dành cho mèo mọi lứa tuổi</p></br>

<p>Kích thước: 93 x 63 x cao 121 (cm)</p></br>

<p>Trọng lượng chịu tải: 8kg</p></br>

<p>Sản phẩm được nhập khẩu chính hãng từ nhà sản xuất IRIS - NHẬT BẢN</p></br>											","<p>Chuồng mèo với kết cấu 2 tầng dành cho mèo mọi lứa tuổi, giúp mèo dễ dàng vận động, đi lại và sinh hoạt mà vẫn thoải mái</p></br>
<p>Kích thước rộng rãi, chất liệu lưới thoáng mát và phù hợp với bản năng nhảy, leo của mèo</p></br>
<p>Dễ dàng tích hợp các vật dụng như chậu vệ sinh cho mèo, trụ cào móng, nệm cho mèo, chén ăn uống cho mèo, ...</p></br>
<p>Xem thêm các sản phẩm nhà mèo khác tại đây: <a href=""http://petthings.vn/nha-nem-nam-bed-house"">CHUỒNG MÈO</a></p></br>
<p>-----------------------------------------------------------------</p></br>
<p>ネコの飼育に十分適した余裕のあるケージです。移動するのに便利なキャスター付き。全ての段に扉が付いているので、ペットや物の出し入れが簡単です。</p></br>
<h3>●商品サイズ（cm）：幅約93×奥行約63×高さ約121<br />
●一段目内寸（㎝）幅約83.7×奥行約53.2×高さ約56<br />
●中間トレー耐荷重：約8㎏<br />
●主要材質：スチール、ABS樹脂、ポリプロピレン<br />
●柵の間隔：約36mm</h3></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""1065"" original-width=""750"" src=""//bizweb.dktcdn.net/100/092/797/files/2-c498e32d-48c5-4125-8979-f367d324ae63.jpg?v=1494412190087"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/100/092/797/files/iris-2-level-large-cat-cage-pec-902.jpg?v=1494412206239"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""980"" original-width=""750"" src=""//bizweb.dktcdn.net/100/092/797/files/p05-2.jpg?v=1494412214778"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,2810000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/p314540.jpg,,,,,,,,Mua ngay!,0

,simple,,Nệm tròn đuôi mèo,1,0,visible,"												<p>Kích thước:</p></br>

<p>S: 55 * 35 (cm), <8kg</p></br>

<p>M: 65 x 45 (cm), <15kg</p></br>											","<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2klxoxi-mjkjjy0fixxcmzxxa-435165544.jpg?v=1516345959553"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2p-tpxinmjkjjy0fdxxbodvxa-435165544.jpg?v=1516345979657"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2oyomxd5gjujjszfoxxxqfvxa-435165544.jpg?v=1516345993208"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""750"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2ljkuxbuojujjszpfxxasqxxa-435165544.jpg?v=1516346020184"" /></p></br>
<p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,295000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/tb2oyomxd5gjujjszfoxxxqfvxa-435165544.jpg,,,,,,,,Mua ngay!,0

,simple,,Catit Senses 2.0 Wellness Center Giường mát-xa thư giãn,1,0,visible,"												<p>Giường đa năng thư giãn mát xa cho mèo mọi lứa tuổi</p></br>

<p>Tích hợp lược giúp mát xa giảm stress và loại bỏ lông rụng</p></br>

<p>Sử dụng cùng catnip để đạt hiệu quả tối ưu</p></br>

<p>Sản phẩm của Hagen Catit, Canada</p></br>											","<h1>Giường Mát xa Wellness Center</h1></br>
<ul>
<li>Giường đa năng dành cho mèo giúp thư giãn </li>
<li>Mát xa đầu, cổ, mặt cho mèo mọi lứa tuổi</li>
<li>2 đầu lược giúp loại bỏ lông rụng khi mèo chải</li>
<li>Chất liệu nhựa BPA an toàn</li>
<li>Dễ dàng vệ sinh & rửa sạch</li>
<li>Sử dụng cùng <a href=""https://petthings.vn/co-me-o-catnip-cat-grass?aelang=vi"">catnip</a> (xịt hoặc lá khô) để đạt hiệu quả tối ưu</li></ul>
<p><iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/L7BV-TQZ5kc"" width=""100%""></iframe></p></br>
<h1>Senses 2.0 Wellness Center</h1></br>
<p><strong>The ultimate catnip spot</strong></p></br>
<ul>
<li>Offers 360° of relaxation and grooming for your cat!</li>
<li>Provides head, neck, face and body massage for small and large cats</li>
<li>Dual flexible brushes collect loose hairs</li>
<li>Durable and easy to clean</li>
<li>Made of BPA-Free Materials</li></ul>
<h3>#1 Catnip relaxation spot!</h3></br>
<p>If your cat likes catnip, The Catit Senses 2.0 Wellness Center will be your feline’s new favorite hangout spot. Add catnip herbs to the massager on top, or spray catnip onto the cushion and watch as your cat relaxes.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""2510"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-upgrade.jpg?v=1507633213788"" /></p></br>
<p style=""text-align: center;"">The Catit Senses 2.0 Wellness Center combines the old Massage Center with a few smart upgrades, based on extensive field research and direct user feedback. The product is now bigger, better and more versatile than ever!</p></br>
<h2>Durable brushes</h2></br>
<p>Cats like to keep clean and groom themselves. To help them along, the product includes dual brushes combs to remove and collect loose and shedding hair.</p></br>
<p style=""text-align: center;""> <img data-thumb=""large"" original-height=""1255"" original-width=""1255"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-durable-combs-1.jpg?v=1507633394124"" /></p></br>
<h2>360° Relaxation and Grooming</h2></br>
<p>The Catit Senses 2.0 Wellness Center was designed to be the ultimate relaxation spot. The Wellness Center includes a wide variety of brushes, textures and massage ridges to help your cat relax and groom itself. All of the features are easily accessible from all sides to suit any cat’s personal preferences and grooming habits.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""1674"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-relaxation-grooming.jpg?v=1507633423217"" /></p></br>
<h2>Multi-purpose massager<br />
for head and neck</h2></br>
<p>At the very top of the Wellness Center sits a special massager that is ideally shaped for your cat’s head, neck and face, and is a great instrument for relieving stress and relaxing in general.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""1255"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-multi-purpose-massager.jpg?v=1507633484207"" /></p></br>
<h2>Broad cushion</h2></br>
<p>The green padded cushion is perfectly sized for a lie down or nap and feels comfortable to the touch. The cushion includes a set of velcro adhesive strips to secure it in place on the Wellness Center.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1000"" original-width=""1674"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-broad-cushion-1674x1000.jpg?v=1507633451969"" /></p></br>
<h2>Catnip top with gum stimulator</h2></br>
<p>Good dental hygiene helps prevent illness and bad breath. While your cats are gently gnawing on the textured nub of the gum stimulator, they are actually cleaning their gums and teeth. You can stimulate your furry friends by adding catnip herb to the top.</p></br>
<p>Important! Reduce the amount of catnip or remove the gum stimulator when you feel your cats are in danger of hurting themselves because of their excitement.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""1255"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-gum-stimulator.jpg?v=1507633507091"" /></p></br>
<h2>Ergonomic base with massage ridges</h2></br>
<p>The Senses 2.0 Wellness Center has a low ergonomic base with wavy massage ridges on either side. These will help satisfy any itch that needs scratching and/or massaging, even in those hard-to-reach areas.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""1674"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-massage-ridges.jpg?v=1507633536399"" /></p></br>
<h2>Easy to clean</h2></br>
<p>The Senses 2.0 Wellness Center is easy to disassemble and clean. The cushion can be wiped clean with a damp cloth, while the plastics can be hand-washed. It’s best to use natural soap that is free of chemicals or abrasive solutions and rinse thoroughly afterward.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1255"" original-width=""2510"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/wellness-easy-to-clean.jpg?v=1507633571447"" /></p></br>
<h2>Combine with other Senses 2.0 products</h2></br>
<p>Catit Senses 2.0 products were specifically designed to be mixed and matched, so you can create a new set of toys and change your cat’s play environment frequently to keep them interested.</p></br>
<p style=""text-align: center;""><img data-thumb=""original"" src=""//bizweb.dktcdn.net/100/092/797/files/play-circuit-senses-set.jpg?v=1507631181737"" style=""width: 600px; height: 325px;"" /></p></br>
<p> </p></br>",,,taxable,,1,,0,0,,,,,1,,,573000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/senses-wellness-center-a-1-570x708.jpg,,,,,,,,Mua ngay!,0

,simple,,Nệm hươu cao cổ | Pet bed,1,0,visible,"												<p>Nệm hình hươu cao cổ ngộ nghĩnh cho thú cưng</p></br>

<p>Có thể giặt bằng máy giặt hoặc giặt hấp</p></br>

<p>Kích thước: 70 x 65 cm</p></br>											","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/100/092/797/files/4.jpg?v=1491892918194"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/100/092/797/files/3478375556-181355791.jpg?v=1491892936348"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/100/092/797/files/3478704901-181355791.jpg?v=1491892974382"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""511"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3478372228-181355791.jpg?v=1491892991825"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""509"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3478360850-181355791.jpg?v=1491893001333"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""510"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3478357940-181355791.jpg?v=1491893009787"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""510"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3478369210-181355791.jpg?v=1491893026515"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""520"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3478704286-181355791.jpg?v=1491893050885"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,480000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/3478704901-181355791.jpg,,,,,,,,Mua ngay!,0

,simple,,"Nệm tròn thành cao, 50x50cm",1,0,visible,"												<p>Kích thước: 50x50cm, thành cao 13cm</p></br>

<p>Dành cho mọi thú cưng</p></br>

<p>Có thể giặt trong máy giặt bằng túi giặt</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/3285824351-527256225.jpg?v=1486644061990"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/3285821355-527256225.jpg?v=1486644087407"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/3287406417-527256225.jpg?v=1486644099467"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/3285949650-527256225.jpg?v=1486644113305"" /><img src=""//bizweb.dktcdn.net/100/092/797/files/3287415033-527256225.jpg?v=1486644121251"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,230000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/3311377243-527256225.jpg,,,,,,,,Mua ngay!,0

,simple,,Nhà trứng da cho thú cưng | Leather Pet egg shape,1,0,visible,"												<p>Kích thước: 53cm</p></br>

<p>Phù hợp cho chó, mèo...</p></br>

<p>Giường có thể tách rời 2 nửa bằng khóa kéo</p></br>

<p>Form giường chắc chắn, gọn gàng</p></br>

<p>Nhiều màu sắc cho bạn lựa chọn</p></br>

<p>Thiết kế mang tính sang trọng & thẩm mỹ cao</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2q8dkefxxxxxlxxxxxxxxxxxx-351661222.jpg?v=1473148720495"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2sgxwefxxxxcpxxxxxxxxxxxx-351661222.jpg?v=1473148734584"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2nirrefxxxxx2xpxxxxxxxxxx-351661222.jpg?v=1473148762535"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2ux0uefxxxxxbxpxxxxxxxxxx-351661222.jpg?v=1473148806145"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2y0fqefxxxxarxpxxxxxxxxxx-351661222.jpg?v=1473148820487"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2vettefxxxxxuxpxxxxxxxxxx-351661222.jpg?v=1473148836798"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,750000,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/tb1upockfxxxxxdxpxxxxxxxxxx-0-item-pic-jpg-600x600.jpg,,,,,,,,Mua ngay!,0

,simple,,Chuồng sắt bánh xe | Pet cage with wheels,1,0,visible,"																							","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2nlcemvxxxxcyxxxxxxxxxxxx-1731734254-1.jpg?v=1470288216983"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/thumb/1024x1024/100/092/797/files/tb2lal5mvxxxxa9xpxxxxxxxxxx-1731734254.jpg?v=1470288241087"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2qvsemvxxxxcoxxxxxxxxxxxx-1731734254-1-aa18c112-19ff-4b88-a42b-659013f685ba.jpg?v=1470289017367"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,0,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/tb2xwx2dfxxxxbsxpxxxxxxxxxx-1835124873-jpg-600x600.jpg,,,,,,,,Mua ngay!,0

,simple,,Chuồng lắp ráp S - M - L - XL | Pet cage,1,0,visible,"												<p>Chuồng kết cấu lắp ráp dễ dàng sử dụng, vận chuyển</p></br>

<p>4 size phù hợp với các giống thú cưng</p></br>

<p>2 cửa trước & trên, khay nhựa, thuận tiện sử dụng, vệ sinh</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/thumb/1024x1024/100/092/797/files/tb2g-60mvxxxxa1xpxxxxxxxxxx-1731734254.jpg?v=1470285855642"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/thumb/1024x1024/100/092/797/files/tb2p1hstpxxxxc2xpxxxxxxxxxx-1750189441.jpg?v=1470285908566"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2rdzvmvxxxxcoxpxxxxxxxxxx-1731734254-1.jpg?v=1470286682438"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,0,Chó > CHUNG | Nhà - Nệm - Chuồng,,,http://bizweb.dktcdn.net/100/092/797/products/tb15-i9kvxxxxa-xvxxxxxxxxxx-0-item-pic-jpg-430x430q90.jpg,,,,,,,,Mua ngay!,0
