ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""1033"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2flfibm8ybenksnb4xxaevfxa-3105146889.jpg?v=1523586542121"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""765"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb20cxoewswbunjssrbxxa0mvxa-3105146889.jpg?v=1523586556059"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""536"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb210tney1ybunjsszexxablfxa-3105146889.jpg?v=1523586595385"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""529"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2mow3jini8kjjsspexxcwipxa-3328941386.png?v=1523586619870"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""829"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/tb2ph37ehsybunjsspixxxnzpxa-3105146889.jpg?v=1523586666214"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,530000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/4676530147-3601506-400x400.jpg,,,,,,,,Mua ngay!,0

,simple,,Nhà vệ sinh kín Makar Fantasy Cat closed toilet,1,0,visible,"												<ul>
	<li>Nắp trên để chắn cát văng ra ngoài sàn, tích hợp xẻng & các vật dụng khác</li>
	<li>Tay cầm thiết kế dễ dàng để cầm, nhấc</li>
	<li>Khóa khay cát giúp an toàn khi di chuyển khay cát</li>
	<li>Khay chứa cát riêng biệt dạng hộc kéo giúp dọn dẹp cát dễ dàng</li>
	<li>Kích thước: 52x42x40cm</li>
</ul>											","<p>NHÀ VỆ SINH KÍN CHO MÈO ""FANTASY CAT"" </p></br>
<p>""Fantasy Cat"" là sản phẩm nhà vệ sinh chuyên dụng cho mèo với mái kín & cửa giúp tô điểm thêm ngôi nhà của bạn. Thiết kế mái vòm ngộ nghĩnh, tinh tế với hình tròn, diện tích chậu lớn cho mèo dễ dàng đi vệ sinh 1 cách thoải mái. Thiết kế mới với khay cát dạng hộc kéo cho bạn dễ dàng dọn dẹp cát vệ sinh bên trong</p></br>
<ul>
<li>Nắp trên để chắn cát văng ra ngoài sàn, tích hợp xẻng & các vật dụng khác</li>
<li>Tay cầm thiết kế dễ dàng để cầm, nhấc</li>
<li>Khóa khay cát giúp an toàn khi di chuyển khay cát</li>
<li>Khay chứa cát riêng biệt dạng hộc kéo giúp dọn dẹp cát dễ dàng</li>
<li>Kích thước: 52x42x40cm</li></ul>
<p>----------------------------------------------------------------------------------------------------------</p></br>
<h2>""FANTASY CAT"" CLOSED CAT LITTER BOX</h2></br>
<p>Continuing the high quality concept of MAKAR products, ""Fantasy Cat"" Closed Cat Litter Box beautifies your home and brings the most comfortable experience to your lovely cats with a particular cartoon shape, a smooth and round appearance, and fully new design of buckles, a cat sand storage box, and a drawer-type tray.  </p></br>
<p>Products of different colors are equipped with different decorations.</p></br>
<p>4 colors available</p></br>
<p>Size：52×42×40cm</p></br>
<p>● Top cover as a storage box is convenient to place cat sand shovels, garbage bags, or other small parts.</p></br>
<p>● Humanized handle is comfortable to hold.</p></br>
<p>● Safety buckles make the tray more secure during movement.</p></br>
<p>● Drawer-type tray is convenient for cleaning cat sand.</p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1025"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-4.jpg?v=1504860933487"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1081"" original-width=""1181"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-8.jpg?v=1504860999233"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""684"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-7.jpg?v=1504861020417"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""414"" original-width=""790"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2f3qmamssmejjssphxxxujfxa-661484415.jpg?v=1504861963831"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""863"" original-width=""1181"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-5.jpg?v=1504860987989"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""1859"" original-width=""1181"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-1.jpg?v=1504861011573"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""666"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/chau-cat-ve-sinh-meo-makar-6.jpg?v=1504862411820"" /></p></br>
<p style=""text-align: center;""> </p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""500"" original-width=""750"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb272ulpm0kpufjsspdxxx4yxxa-214493931.jpg?v=1504861919447"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2p-xzatqgf1jjy1zdxxc8dfxa-36444258.jpg?v=1504861950597"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb22zgbbhz9f1jjszfsxxacgvxa-36444258.jpg?v=1504861977429"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2o0eibib-f1jjszfzxxc6kxxa-36444258.jpg?v=1504861987056"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2da3dbm-9f1jjszfhxxbadvxa-36444258.jpg?v=1504861999179"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""large"" original-height=""800"" original-width=""600"" src=""//bizweb.dktcdn.net/thumb/large/100/092/797/files/tb2xjsbbhz9f1jjszfsxxacgvxa-36444258.jpg?v=1504862015436"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,850000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/chau-cat-ve-sinh-meo-makar-10.jpg,,,,,,,,Mua ngay!,0

,simple,,Chậu vệ sinh cho mèo Bọ cánh cứng,1,0,visible,"												<p>Chậu vệ sinh kín cho mèo mọi lứa tuổi</p></br>

<p>Thiết kế hình bọ cánh cứng đẹp mắt</p></br>

<p>3 màu cho bạn lựa chọn</p></br>

<p>Kích thước: 45.5 x 59.5 x 45.5 (cm)</p></br>											","<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/totally-closed-cat-toliet-bedpan-large-space-font-b-litter-b-font-font-b-box-b.jpg?v=1503123626163"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/totally-closed-cat-toliet-bedpan-large-space-litter-box-pet-kitty-beatles-shape-big-cat-toilet-1.jpg?v=1503123639559"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""grande"" original-height=""800"" original-width=""800"" src=""//bizweb.dktcdn.net/thumb/grande/100/092/797/files/totally-closed-cat-toliet-bedpan-large-space-litter-box-pet-kitty-beatles-shape-big-cat-toilet.jpg?v=1503123654126"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,595000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/totally-closed-cat-toliet-bedpan-large-space-font-b-litter-b-font-font-b-box-b.jpg,,,,,,,,Mua ngay!,0

,simple,,Catidea CL213 size S 4L Chậu vệ sinh box-small bread | Cat litter tray,1,0,visible,"												<p>Kích thước: 46 x 35 x cao 15cm</p></br>

<p>Chậu vệ sinh dành cho mèo mọi lứa tuổi</p></br>											","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""735"" original-width=""750"" src=""//bizweb.dktcdn.net/100/092/797/files/tb26arjjdfopufjszfhxxbslxxa-10384202.jpg?v=1493105002441"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""600"" original-width=""600"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2s-t-hhflpufjy0fgxxbrbvxa-10384202-jpg-600x600.jpg?v=1493105015596"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""600"" original-width=""600"" src=""//bizweb.dktcdn.net/100/092/797/files/20140529103834552.jpg?v=1493105023019"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""452"" original-width=""750"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2gskdhhtlpufjsspoxxbcdpxa-10384202.jpg?v=1493105029549"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,220000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/20140529103834552.jpg,,,,,,,,Mua ngay!,0

,simple,,Chậu vệ sinh cho mèo Iris NE-550,1,0,visible,"												<p>Chậu vệ sinh cho mèo phù hợp với mọi giống mèo</p></br>

<p>Kích thước: 55 * 45.2 * 16 (cm)</p></br>

<p>Sản phẩm được nhập khẩu chính hãng từ nhà sản xuất IRIS - NHẬT BẢN</p></br>											","<p>Chậu vệ sinh dành cho mèo với chiều cao 16cm phù hợp với mọi lứa tuổi</p></br>

<p>Hướng dẫn sử dụng: Đổ cát vệ sinh cho mèo vào chậu cách đáy 5cm</p></br>

<p>Dễ dàng dọn vệ sinh sạch sẽ, tiện dụng</p></br>

<p>Chậu gồm xẻng hốt đi kèm</p></br>

<p>Kích thước: 55 * 45.2 * cao 16 (cm)</p></br>

<p>--------------------------------------------------------------------</p></br>

<p>かわいいマカロンカラーで新登場！<br />
上下の合わせ目をしっかり固定するストッパーと、後始末に便利なスコップ付きネコトイレです。<br />
銀イオン配合で消臭効果があります。<br />
NE-550は大きなネコもゆったり使える広々サイズです。</p></br>

<h3>●カラー：ミルキーピンク、ミルキーブルー、ミルキーブラウン<br />
●商品サイズ（cm）<br />
NE-550：幅約55.7×奥行約45.2×高さ約16.0<br />
●重量<br />
NE-550：約904g<br />
●材質：ポリプロピレン</h3></br>",,,taxable,,1,,0,0,,,,,1,,,265000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/ne-550.jpg,,,,,,,,Mua ngay!,0

,simple,,Catidea CL202 Chậu vệ sinh Square conner,1,0,visible,"												<p>Kích thước: 44 x 44 x cao 14.5 (cm)</p></br>

<p>Chậu vệ sinh dành cho mèo mọi lứa tuổi</p></br>

<p>Thành chậu vừa phải 14.5cm giúp mèo con dễ dàng tập đi vệ sinh</p></br>

<p>Có thể dùng cho mèo lớn trưởng thành</p></br>											","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""923"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2iai-f3jkpufjsszcxxxfsfxa-2641817118.jpg?v=1493103274570"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""896"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2md0thehnpufjszfexxx0pfxa-2641817118.jpg?v=1493103308299"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""968"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/2.jpg?v=1493103991569"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""986"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/3-1c65590e-80f1-4ddf-a169-8e49543c63fd.jpg?v=1493104029934"" /></p></br>
<p style=""text-align: center;""> </p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""1027"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/tb21mdvhstnpufjszfvxxbctpxa-2641817118-1.jpg?v=1493103524422"" /></p></br>
<p style=""text-align: center;""><img data-thumb=""original"" original-height=""940"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/tb2x6pzgl4lpufjy1zjxxcakpxa-2641817118.jpg?v=1493103577595"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,260000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/tb1bp1zpfxxxxxpxxxxwhff8pxx.jpg,,,,,,,,Mua ngay!,0

,simple,,Catidea CL201 Chậu vệ sinh Top Entry Corner,1,0,visible,"												<p>Kích thước: 44 x 44 x cao 25 (cm)</p></br>

<p>Chậu vệ sinh dành cho mèo mọi lứa tuổi</p></br>

<p>Thành cao lên đến 25cm chống văng cát</p></br>											","<p style=""text-align: center;""><img data-thumb=""original"" original-height=""976"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/4-6072ae86-23c1-4414-92da-168d5546e8ae.jpg?v=1493102469529"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""709"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/5.jpg?v=1493102484198"" /></p></br>

<p style=""text-align: center;""><img data-thumb=""original"" original-height=""979"" original-width=""790"" src=""//bizweb.dktcdn.net/100/092/797/files/23.jpg?v=1493102495317"" /></p></br>

<p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,450000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/4.jpg,,,,,,,,Mua ngay!,0

,simple,,Nhà vệ sinh Catidea Cat Ears 8L | Cat Litter Station,1,0,visible,"												<p>Nhà vệ sinh dà x nh cho mèo mọi lứa tuổi từ <6.5kg</p></br>

<p>Kích thước: 51 x 38 x 42 cm (8L)</p></br>

<p>DỰ KIẾN HÀNG VỀ: 15/04/2017</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/2-e751826c-e5dd-4413-a2df-88e7cb702a7c.png?v=1480418411492"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/5.png?v=1480418490502"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2ijyhdiaj-ebjy0fbxxcwrfxa-626613242.gif?v=1480418646316"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2orymxcia61bjy0fbxxbwxpxa-1586144905.jpg?v=1480418681280"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb2zzzpdiek-ebjsszgxxczfpxa-626613242.gif?v=1480418726182"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb23v2fdg9i-ebjy0fexxxqwfxa-626613242.gif?v=1480418808139"" /></p></br>  <p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/tb20omrxmzb61bjszfnxxbhcpxa-1586144905.jpg?v=1480418746477"" /></p></br>  <p style=""text-align: center;""> </p></br>",,,taxable,,1,,0,0,,,,,1,,,700000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/tb2tun0x8jc11bjsszdxxbgfpxa-21193892-jpg-310x310.jpg,,,,,,,,Mua ngay!,0

,simple,,Makar Nhà vệ sinh kín SIÊU LỚN Luxury size XXL | Cat closed toilet,1,0,visible,"												<p>Nhà vệ sinh kín cao cấp<br />
Sản phẩm với công nghệ xử lý kháng khuẩn AG+<br />
Tiêu chuẩn Nhật Bản<br />
Được người tiêu dùng Nhật Bản, Đức & các nước châu Âu ưa chuộng<br />
Kích thước: 62 x 46 x 44cm</p></br>											","<p style=""margin: 0px 0px 8px; padding: 0px 0px 15px; line-height: 1.3; font-family: timenewromans; font-size: 12px; background-color: rgb(255, 255, 255);""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><img alt="""" src=""http://www.makarpet.com/images/logo.gif"" style=""margin: 0px; padding: 0px; border: 0px; color: rgb(69, 69, 69); font-family: Arial, 'Liberation Sans', 'DejaVu Sans', sans-serif; font-size: 12px; line-height: 15.6000003814697px; width: 360px; height: 105px;"" /> </span></p></br>
<table cellpadding=""0"" cellspacing=""0"" style=""margin: 0px; padding: 0px; font-size: 12px; border: 0px; font-family: Arial, sans-serif; color: rgb(69, 69, 69); background-color: rgb(255, 255, 255);"" width=""100%"">
<tbody style=""margin: 0px; padding: 0px; border: 0px;"">
<tr style=""margin: 0px; padding: 0px; border: 0px;"">
	<td style=""margin: 0px; padding: 20px 0px 0px; border: 0px;"" valign=""top""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><img src=""http://www.makarpet.com/uploadfile/85681336625821.gif"" style=""margin: 0px; padding: 0px; border: 0px;"" /></span></td>
	<td style=""margin: 0px; padding: 0px; border: 0px;"">
	<ul class=""z"" style=""margin: 0px; padding: 20px 0px 30px; border: 0px; clear: both;"">
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Không gian siêu lớn, không gây gò bó khi mèo đi vệ sinh</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;"">Chất liệu phủ mờ phù hợp với sở thích riêng tư của mèo nhưng vẫn cảm thấy sự gần gũi</span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Tích hợp bàn đạp chống cát ket ở kẽ chân mèo làm vương vãi ra sàn</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Phù hợp với bản năng của mèo, không hạn chế số mèo sử dụng</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Con mèo sẽ được thoải mái hơn và dễ dàng tập đi vệ sinh</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Vật liệu composite nhựa chất lượng cao, mềm mại, khó trầy xước, và có tính đàn hồi cao.</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Đệm ở bốn góc dưới chân chậu để ngăn chặn dịch chuyển trên sàn</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Công nghệ xử lý Ag+</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Thiết kế mới với phần nắp là nhựa trắng (trước đây là trong) giúp kín đáo hơn</font></span></li>
	<li style=""margin: 0px; padding: 0px 0px 0px 26px; border: 0px; list-style-type: none; font-size: 14px; line-height: 24px; background-image: url(http://www.makarpet.com/images/icon_li.gif); background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: 11px 9px; background-repeat: no-repeat;""><span style=""margin: 0px; padding: 0px; font-size: 11px;""><font style=""margin: 0px; padding: 0px; border: 0px;"">Phần nắp tích hợp để cất giấu xẻng - tiện lợi hơn - thẩm mỹ hơn</font></span></li></ul>
	<p> </p></br></td>
</tr>
</tbody></table>
<div class=""bt"" style=""margin: 0px; padding: 0px; font-size: 12px; border: 0px; font-family: Arial, sans-serif; position: relative; color: rgb(69, 69, 69); background-color: rgb(255, 255, 255);""><img alt="""" src=""http://www.makar.cn/en/static/editor/ckeditor/ckfinder/upfile/images/%E5%B0%81%E9%97%AD%E7%8C%AB%E7%A0%82%E7%9B%86%E7%BA%BF%E6%9D%A1%E5%9B%BE%E8%8B%B1%E6%96%87%E7%89%8801.jpg"" style=""width: 700px; height: 248px;"" />",,,taxable,,1,,0,0,,,,,1,,,850000,Mèo > Khay vệ sinh cho Mèo,,,http://bizweb.dktcdn.net/100/092/797/products/tb2xmz0mvxxxxadxpxxxxxxxxxx-78290172-jpg-480x480.jpg,,,,,,,,Mua ngay!,0

,simple,,Tấm lót khay vệ sinh mèo chống văng cát,1,0,visible,"												<p>Dùng để lót trước chậu vệ sinh cho mèo</p></br>

<p>Tránh làm cát văng khắp sàn nhà</p></br>											","<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/lot-khay-vs-meo-3.jpg?v=1490945337251"" /></p></br>

<p style=""text-align: center;""><img src=""//bizweb.dktcdn.net/100/092/797/files/lot-khay-vs-meo-5.jpg?v=1490945349055"" /></p></br>

